,이전VDS,이후VDS,holiday,교통량,평균속도
210080,135.82,139.16,0,1012,35.46
210359,86.955,139.16,0,1003,60.18
210638,86.955,139.16,0,993,84.42
210917,86.955,139.16,0,907,84.28
211196,77.01,91.45,0,793,78.33
211475,76.97,93.7,0,760,90.4
211754,81.37,94.71,0,696,89.97
212033,83.66,94.45,0,608,94.57
212312,83.2,98.89,0,585,92.85
212591,84.41,99.38,0,537,90.35
212870,86.15,99.77,0,553,87.15
213149,88.25,102.49,0,482,47.89
213428,89.45,103.15,0,344,31.81
213707,90.37,102.78,0,321,14.7
213986,90.7,102.9,0,212,20.61
214265,90.72,108.45,0,63,22.4
214544,91.37,104.88,0,161,17.72
214823,91.36,100.9,0,251,14.43
215102,90.71,98.34,0,197,75.01
215381,92.93,100.43,0,218,72.97
215660,94.61,97.89,0,221,69.58
215939,92.5,98.98,0,208,87.57
216218,91.63,82.42,0,201,88.81
216497,90.93,80.93,0,185,88.03
216776,90.64,82.33,0,243,84.49
217055,90.05,80.25,0,206,89.35
217334,88.56,81.99,0,195,86.29
217613,89.71,82.42,0,199,88.81
217892,88.85,80.51,0,185,91.34
218171,87.73,77.26,0,193,86.95
218450,87.9,77.85,0,178,90.28
218729,87.59,80.58,0,167,88.52
219008,88.16,76.26,0,185,86.91
219287,88.93,80.23,0,208,87.42
219566,86.79,76.69,0,245,85.08
219845,86.47,85.1,0,313,85.38
220124,84.9,91.22,0,320,85.54
220403,84.38,92.45,0,394,88.5
220682,83.7,93.95,0,475,91.22
220961,83.44,92.5,0,639,84.79
221240,79.89,92.34,0,644,85.65
221519,75.53,90.87,0,812,83.87
221798,74.65,89.01,0,924,86.03
222077,69.26,91.59,0,1049,85.04
222356,109.01,139.16,0,970,80.48
222635,109.4,139.16,0,1209,82.96
222914,105.61,139.16,0,1235,79.9
223193,100.15,139.16,0,1249,79.31
223472,104.04,139.16,0,1177,80.78
223751,102.24,139.16,0,1155,85.07
224030,105.95,139.16,0,1119,85.33
224309,111.16,139.16,0,998,83.4
224588,95.6,139.16,0,843,52.19
224867,116.12,139.16,0,610,42.96
225146,88.63,139.16,0,727,65.1
225425,79.6,139.16,0,755,64.09
225704,83.9,139.16,0,769,57.82
225983,81.05,139.16,0,705,73.17
226262,87.54,139.16,0,736,82.54
226541,96.53,139.16,0,820,76.67
226820,122.83,139.16,0,862,75.12
227099,86.955,139.16,0,835,84.53
227378,138.13,139.16,0,871,78.81
227657,138.34,139.16,0,831,79.55
227936,134.48,139.16,0,843,79.19
228215,131.45,139.16,0,814,74.06
228494,125.46,139.16,0,763,51.93
228773,118.08,139.16,0,775,62.27
229052,99.0,139.16,0,748,70.52
229331,85.39,139.16,0,770,52.68
229610,73.39,139.16,0,757,68.78
229889,75.91,139.16,0,752,62.44
230168,78.31,139.16,0,756,65.76
230447,62.12,139.16,0,787,63.73
230726,55.09,139.16,0,941,45.36
231005,78.39,116.71,0,1052,37.53
231284,100.19,139.16,0,1028,62.81
231563,101.42,139.16,0,1089,62.89
231842,81.14,139.16,0,1161,62.01
232121,99.42,139.16,0,1149,60.46
232400,103.73,139.16,0,1106,52.55
232679,112.3,135.03,0,1133,54.68
232958,106.46,133.06,0,1110,43.21
233237,130.33,124.77,0,1120,49.38
233516,118.86,123.9,0,1097,51.83
233795,86.955,123.52,0,1155,64.27
234074,86.955,115.78,0,911,49.83
234353,86.955,103.71,0,961,87.65
234632,86.955,108.15,0,979,79.18
234911,86.955,114.66,0,973,89.09
235190,86.955,119.91,0,1001,86.47
235469,86.955,116.43,0,926,86.71
235748,86.955,106.65,0,853,90.31
236027,86.955,112.91,0,861,85.49
236306,133.35,127.88,0,947,79.64
236585,129.97,139.16,0,1033,75.45
236864,118.77,139.16,0,1036,74.2
237143,121.04,139.16,0,1073,53.63
237422,122.2,139.16,0,1037,41.12
237701,116.38,139.16,0,1050,60.1
237980,60.26,76.78,0,996,79.29
238259,63.73,82.32,0,970,80.26
238538,59.8,84.33,0,994,77.52
238817,75.45,82.76,0,824,90.23
239096,76.72,90.11,0,787,91.61
239375,77.68,96.41,0,707,94.0
239654,79.95,95.56,0,669,96.25
239933,85.93,98.72,0,547,97.61
240212,88.26,101.09,0,560,96.61
240491,88.29,101.87,0,450,101.03
240770,89.99,103.26,0,440,99.63
241049,89.74,102.72,0,404,102.12
241328,92.28,99.12,1,404,100.05
241607,92.08,102.38,1,325,102.41
241886,91.56,101.28,1,312,101.23
242165,94.58,99.5,1,267,104.24
242444,93.36,101.87,1,293,102.16
242723,93.18,101.42,1,237,103.48
243002,92.59,99.69,1,230,102.62
243281,90.37,101.59,1,215,101.62
243560,93.37,100.02,1,211,105.69
243839,91.89,98.55,1,199,103.01
244118,90.4,100.07,1,167,106.34
244397,94.35,98.79,1,178,104.69
244676,89.66,98.76,1,155,106.12
244955,90.66,97.38,1,181,103.75
245234,91.32,97.33,1,161,102.04
245513,90.11,98.32,1,158,105.28
245792,89.22,96.22,1,156,101.58
246071,87.35,96.47,1,191,100.09
246350,87.58,95.87,1,218,98.53
246629,78.42,94.49,1,154,102.58
246908,75.18,91.48,1,29,100.02
247187,81.41,94.88,1,0,0.0
247466,80.2,94.33,1,0,0.0
247745,83.0,92.94,1,0,0.0
248024,82.42,95.42,1,0,0.0
248303,81.7,94.87,1,1,111.0
248582,84.07,93.99,1,1,100.0
248861,84.11,97.88,1,1,67.0
249140,86.955,139.16,1,1,125.0
249419,86.955,139.16,1,1,86.50999999999998
249698,86.955,139.16,1,3,135.75
249977,86.955,139.16,1,1,96.0
250256,86.955,139.16,1,2,105.5
250535,86.955,139.16,1,3,109.25
250814,86.955,139.16,1,328,92.51
251093,86.955,139.16,1,439,89.27
251372,86.955,139.16,1,231,93.49
251651,86.955,139.16,1,0,0.0
251930,86.955,139.16,1,0,0.0
252209,86.955,139.16,1,1,106.0
252488,86.955,139.16,1,93,90.33
252767,132.01,139.16,1,189,95.8
253046,101.75,139.16,1,204,94.53
253325,101.76,139.16,1,235,92.1
253604,98.21,139.16,1,147,82.01
253883,111.58,139.16,1,258,70.8
254162,111.47,139.16,1,241,79.56
254441,137.39,139.16,1,277,69.86
254720,86.955,139.16,1,163,96.73
254999,86.955,139.16,1,207,96.1
255278,86.955,139.16,1,169,96.26
